Step_1;Step_2;Step_3;Step_4;Step_5;Exporter;Product;Allocated_Volume
PRODUCTION-BR-5217609;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;191.64366350524014
PRODUCTION-BR-5219753;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;9.045428197150876
PRODUCTION-BR-5220009;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;282.8981023491507
PRODUCTION-BR-5221858;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;0.8123420024383365
PRODUCTION-BR-5222203;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;4.620195138868039
PRODUCTION-BR-5300108;PROCESSING-BR-5212501;PORT-BR-4208203;;;BUNGE;SOYBEAN_OIL;301.8317635709822
PRODUCTION-BR-3109303;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;10.89588244781218
PRODUCTION-BR-3109451;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;6.138259309306568
PRODUCTION-BR-3170404;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;44.02548446151879
PRODUCTION-BR-3170479;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.7547225907688937
PRODUCTION-BR-5200175;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;9.053523263939901
PRODUCTION-BR-5200258;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.11653249211822007
PRODUCTION-BR-5205497;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.42753763045641946
PRODUCTION-BR-5208004;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;5.652235085020961
PRODUCTION-BR-5212501;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;5.292922097744542
PRODUCTION-BR-5215231;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.06503407042578138
PRODUCTION-BR-5217609;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;5.940953620328447
PRODUCTION-BR-5219753;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.28040827655027134
PRODUCTION-BR-5220009;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;8.769841249091332
PRODUCTION-BR-5221858;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.025182602294591048
PRODUCTION-BR-5222203;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;0.14322605055048657
PRODUCTION-BR-5300108;PROCESSING-BR-5212501;PORT-BR-4208203;;;No Match;SOYBEAN_OIL;9.356784752072514
PRODUCTION-BR-3109303;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;236.51837968337634
PRODUCTION-BR-3109451;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;133.2440169823146
PRODUCTION-BR-3170404;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;955.6670879562319
PRODUCTION-BR-3170479;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;16.38286436496397
PRODUCTION-BR-5200175;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;196.52604211444856
PRODUCTION-BR-5200258;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;2.5295864147104035
PRODUCTION-BR-5205497;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;9.28061660848101
PRODUCTION-BR-5208004;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;122.69382404792005
PRODUCTION-BR-5212501;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;114.89416890691986
PRODUCTION-BR-5215231;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;1.4117032773613434
PRODUCTION-BR-5217609;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;128.9610759646472
PRODUCTION-BR-5219753;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;6.086860016812608
PRODUCTION-BR-5220009;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;190.36811862191203
PRODUCTION-BR-5221858;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;0.5466421209530855
PRODUCTION-BR-5222203;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;3.1090270629206747
PRODUCTION-BR-5300108;PROCESSING-BR-5212501;PORT-BR-4216206;;;BUNGE;SOYBEAN_OIL;203.10897985602608
PRODUCTION-BR-3109303;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;7.332070502360531
PRODUCTION-BR-3109451;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;4.130564938927323
PRODUCTION-BR-3170404;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;29.625682685044886
PRODUCTION-BR-3170479;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.507868846029341
PRODUCTION-BR-5200175;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;6.092307913921872
PRODUCTION-BR-5200258;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.07841718668671256
PRODUCTION-BR-5205497;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.2876991435923636
PRODUCTION-BR-5208004;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;3.8035089253014878
PRODUCTION-BR-5212501;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;3.5617195917855535
PRODUCTION-BR-5215231;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.043762805968327434
PRODUCTION-BR-5217609;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;3.9977937541211874
PRODUCTION-BR-5219753;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.18869267936392098
PRODUCTION-BR-5220009;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;5.9014122665905235
PRODUCTION-BR-5221858;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.01694590744175312
PRODUCTION-BR-5222203;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;0.09637984857497088
PRODUCTION-BR-5300108;PROCESSING-BR-5212501;PORT-BR-4216206;;;No Match;SOYBEAN_OIL;6.296379004289185
PRODUCTION-BR-5200050;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;14.974355603753857
PRODUCTION-BR-5200159;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;2.5935789111945198
PRODUCTION-BR-5200852;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;8.122747139455365
PRODUCTION-BR-5201306;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;48.47997503232833
PRODUCTION-BR-5201603;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;8.265251475235285
PRODUCTION-BR-5201801;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;19.75110093909673
PRODUCTION-BR-5202155;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;41.04124870461658
PRODUCTION-BR-5202502;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;123.12374611384975
PRODUCTION-BR-5202601;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;9.542090323823356
PRODUCTION-BR-5202809;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;11.60270301920098
PRODUCTION-BR-5203807;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;73.87424766830985
PRODUCTION-BR-5203939;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;3.0780936528462437
PRODUCTION-BR-5204607;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;7.541329449473297
PRODUCTION-BR-5205455;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;72.81971558353845
PRODUCTION-BR-5205703;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;0.9975303504594308
PRODUCTION-BR-5207402;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;297.5490531084702
PRODUCTION-BR-5207535;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;0.5130156088077072
PRODUCTION-BR-5207600;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;53.011612910129756
PRODUCTION-BR-5207808;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;137.83019356633736
PRODUCTION-BR-5208905;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;61.561873056924874
PRODUCTION-BR-5209200;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;51.30156088077073
PRODUCTION-BR-5209952;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;339.16031915620647
PRODUCTION-BR-5210307;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;23.32510968045709
PRODUCTION-BR-5211008;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;49.2494984455399
PRODUCTION-BR-5211602;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;42.4092903281038
PRODUCTION-BR-5211701;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;117.5660770184329
PRODUCTION-BR-5212006;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;53.011612910129756
PRODUCTION-BR-5212204;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;123.12374611384975
PRODUCTION-BR-5212956;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;102.60312176154146
PRODUCTION-BR-5213400;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;18.468561917077462
PRODUCTION-BR-5213905;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;30.780936528462437
PRODUCTION-BR-5214408;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;19.115531601518292
PRODUCTION-BR-5215702;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;95.84577136510124
PRODUCTION-BR-5215900;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;68.82959418170073
PRODUCTION-BR-5216403;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;188.82531312344693
PRODUCTION-BR-5219001;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;9.69029483303447
PRODUCTION-BR-5219100;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;12.839640653770672
PRODUCTION-BR-5219258;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;45.601387449573984
PRODUCTION-BR-5220058;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;143.13135485735035
PRODUCTION-BR-5220108;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;63.613935492155704
PRODUCTION-BR-5221403;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;60.35058620279556
PRODUCTION-BR-5221502;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;318.0696774607785
PRODUCTION-BR-5221908;PROCESSING-BR-5215702;PORT-BR-4118204;;;GOEMIL INDUSTRIA DE PRODUTOS ALIMENTICIOS;SOYBEAN_OIL;26.8136158203495
PRODUCTION-BR-5200050;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.4642050237163695
PRODUCTION-BR-5200159;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.08040094624703012
PRODUCTION-BR-5200852;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.2518051613231163
PRODUCTION-BR-5201306;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.5028792260021784
PRODUCTION-BR-5201603;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.2562227957322938
PRODUCTION-BR-5201801;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.6122841291119987
PRODUCTION-BR-5202155;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.272278709843114
PRODUCTION-BR-5202502;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;3.8168361295293423
PRODUCTION-BR-5202601;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.29580480003852405
PRODUCTION-BR-5202809;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.3596837935952304
PRODUCTION-BR-5203807;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;2.290101677717605
PRODUCTION-BR-5203939;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.09542090323823356
PRODUCTION-BR-5204607;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.2337812129336722
PRODUCTION-BR-5205455;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;2.257411183089692
PRODUCTION-BR-5205703;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.030923440864242355
PRODUCTION-BR-5207402;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;9.224020646362577
PRODUCTION-BR-5207535;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.015903483873038925
PRODUCTION-BR-5207600;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.6433600002140223
PRODUCTION-BR-5207808;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;4.272736000556457
PRODUCTION-BR-5208905;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.9084180647646711
PRODUCTION-BR-5209200;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.5903483873038926
PRODUCTION-BR-5209952;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;10.5139698938424
PRODUCTION-BR-5210307;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.7230784000941698
PRODUCTION-BR-5211008;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.526734451811737
PRODUCTION-BR-5211602;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.3146880001712178
PRODUCTION-BR-5211701;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;3.64454838757142
PRODUCTION-BR-5212006;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.6433600002140223
PRODUCTION-BR-5212204;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;3.8168361295293423
PRODUCTION-BR-5212956;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;3.180696774607785
PRODUCTION-BR-5213400;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.5725254194294013
PRODUCTION-BR-5213905;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.9542090323823356
PRODUCTION-BR-5214408;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.5925814796470671
PRODUCTION-BR-5215702;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;2.9712189123181383
PRODUCTION-BR-5215900;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;2.133717419632722
PRODUCTION-BR-5216403;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;5.853584706826854
PRODUCTION-BR-5219001;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.3003991398240686
PRODUCTION-BR-5219100;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.39802886026689094
PRODUCTION-BR-5219258;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.4136430109367932
PRODUCTION-BR-5220058;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;4.43707200057786
PRODUCTION-BR-5220108;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.9720320002568268
PRODUCTION-BR-5221403;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1.8708681722866622
PRODUCTION-BR-5221502;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;9.860160001284134
PRODUCTION-BR-5221908;PROCESSING-BR-5215702;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;0.8312220904308345
PRODUCTION-BR-5200902;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;942.18677433475
PRODUCTION-BR-5207105;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;869.7108686166923
PRODUCTION-BR-5210208;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;2174.2771715417307
PRODUCTION-BR-5213756;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;17262.02755479062
PRODUCTION-BR-5218805;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;20591.606511775644
PRODUCTION-BR-5219308;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_CAKE;804.9196299405692
PRODUCTION-BR-5200902;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;29.20778790897311
PRODUCTION-BR-5207105;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;26.961034992898256
PRODUCTION-BR-5210208;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;67.40258748224565
PRODUCTION-BR-5213756;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;535.1228158081127
PRODUCTION-BR-5218805;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;638.3397560697329
PRODUCTION-BR-5219308;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_CAKE;24.95250673803283
PRODUCTION-BR-5200902;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;2055.8339192905
PRODUCTION-BR-5207105;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;1897.6928485758463
PRODUCTION-BR-5210208;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;4744.232121439616
PRODUCTION-BR-5213756;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;37665.42126206637
PRODUCTION-BR-5218805;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;44930.50027101211
PRODUCTION-BR-5219308;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;1756.3195776155642
PRODUCTION-BR-5200902;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;248.5559547771964
PRODUCTION-BR-5207105;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;229.43626594818124
PRODUCTION-BR-5210208;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;573.5906648704532
PRODUCTION-BR-5213756;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;4553.852651243918
PRODUCTION-BR-5218805;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;5432.22061309926
PRODUCTION-BR-5219308;PROCESSING-BR-5218805;PORT-BR-4118204;;;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE;SOYBEAN_OIL;212.34385006098975
PRODUCTION-BR-5200902;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;71.43608609609866
PRODUCTION-BR-5207105;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;65.94100255024492
PRODUCTION-BR-5210208;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;164.85250637561228
PRODUCTION-BR-5213756;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1308.7974913126202
PRODUCTION-BR-5218805;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;1561.2443474074537
PRODUCTION-BR-5219308;PROCESSING-BR-5218805;PORT-BR-4118204;;;No Match;SOYBEAN_OIL;61.02856625797324
PRODUCTION-BR-5002902;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;28989.838178234735
PRODUCTION-BR-5201504;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;13183.701079411027
PRODUCTION-BR-5204102;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;600.776251719996
PRODUCTION-BR-5210802;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;6508.409393633291
PRODUCTION-BR-5218508;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;20995.119304396798
PRODUCTION-BR-5220405;PROCESSING-BR-5220405;PORT-BR-3548500;;;CARAMURU;SOYBEAN_CAKE;41231.72998260416
PRODUCTION-BR-5002902;PROCESSING-BR-5220405;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;898.6847261774101
PRODUCTION-BR-5201504;PROCESSING-BR-5220405;PORT-BR-3548500;;;No Match;SOYBEAN_CAKE;408.69461642772023
